url,dayswithdata
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100604,2010-06-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100605,2010-06-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100606,2010-06-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100607,2010-06-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100608,2010-06-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100609,2010-06-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100610,2010-06-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100611,2010-06-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100612,2010-06-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100613,2010-06-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100614,2010-06-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100615,2010-06-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100616,2010-06-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100617,2010-06-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100618,2010-06-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100619,2010-06-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100620,2010-06-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100621,2010-06-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100622,2010-06-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100623,2010-06-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100624,2010-06-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100625,2010-06-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100626,2010-06-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100627,2010-06-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100628,2010-06-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100629,2010-06-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100630,2010-06-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100701,2010-07-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100702,2010-07-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100703,2010-07-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100704,2010-07-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100705,2010-07-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100706,2010-07-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100707,2010-07-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100708,2010-07-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100709,2010-07-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100710,2010-07-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100711,2010-07-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20100712,2010-07-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101120,2010-11-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101121,2010-11-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101122,2010-11-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101123,2010-11-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101124,2010-11-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101125,2010-11-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101126,2010-11-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101127,2010-11-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101128,2010-11-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101129,2010-11-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101130,2010-11-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101201,2010-12-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101202,2010-12-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101203,2010-12-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101204,2010-12-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101205,2010-12-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101206,2010-12-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101207,2010-12-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101208,2010-12-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101209,2010-12-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101210,2010-12-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101211,2010-12-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101212,2010-12-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101213,2010-12-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101214,2010-12-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101215,2010-12-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101216,2010-12-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101217,2010-12-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101218,2010-12-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101219,2010-12-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101220,2010-12-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101221,2010-12-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101222,2010-12-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101223,2010-12-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101224,2010-12-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101225,2010-12-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101226,2010-12-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101227,2010-12-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101228,2010-12-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101229,2010-12-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101230,2010-12-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20101231,2010-12-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110101,2011-01-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110102,2011-01-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110103,2011-01-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110104,2011-01-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110105,2011-01-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110106,2011-01-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110107,2011-01-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110108,2011-01-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110109,2011-01-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110110,2011-01-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110111,2011-01-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110112,2011-01-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110113,2011-01-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110114,2011-01-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110115,2011-01-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110116,2011-01-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110117,2011-01-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110118,2011-01-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110119,2011-01-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110122,2011-01-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110123,2011-01-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110124,2011-01-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110125,2011-01-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110126,2011-01-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110127,2011-01-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110128,2011-01-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110131,2011-01-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110201,2011-02-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110202,2011-02-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110203,2011-02-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110204,2011-02-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110205,2011-02-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110206,2011-02-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110207,2011-02-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110208,2011-02-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110209,2011-02-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110210,2011-02-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110211,2011-02-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110212,2011-02-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110213,2011-02-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110214,2011-02-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110215,2011-02-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110216,2011-02-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110217,2011-02-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110218,2011-02-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110220,2011-02-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110221,2011-02-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110222,2011-02-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110223,2011-02-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110224,2011-02-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110225,2011-02-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110226,2011-02-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110227,2011-02-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110228,2011-02-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110301,2011-03-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110302,2011-03-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110303,2011-03-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110304,2011-03-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110305,2011-03-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110306,2011-03-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110307,2011-03-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110308,2011-03-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110309,2011-03-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110310,2011-03-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110311,2011-03-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110312,2011-03-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110313,2011-03-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110314,2011-03-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110315,2011-03-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110316,2011-03-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110317,2011-03-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110318,2011-03-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110319,2011-03-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110320,2011-03-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110321,2011-03-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110322,2011-03-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110323,2011-03-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110324,2011-03-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110325,2011-03-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110326,2011-03-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110327,2011-03-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110328,2011-03-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110329,2011-03-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110330,2011-03-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110331,2011-03-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110401,2011-04-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110402,2011-04-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110403,2011-04-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110404,2011-04-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110405,2011-04-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110406,2011-04-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110407,2011-04-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110408,2011-04-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110409,2011-04-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110410,2011-04-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110411,2011-04-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110412,2011-04-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110413,2011-04-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110414,2011-04-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110415,2011-04-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110416,2011-04-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110417,2011-04-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110418,2011-04-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110419,2011-04-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110420,2011-04-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110421,2011-04-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110422,2011-04-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110423,2011-04-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110424,2011-04-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110425,2011-04-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110426,2011-04-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110427,2011-04-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110428,2011-04-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110429,2011-04-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110430,2011-04-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110501,2011-05-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110502,2011-05-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110503,2011-05-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110504,2011-05-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110505,2011-05-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110506,2011-05-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110507,2011-05-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110508,2011-05-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110509,2011-05-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110510,2011-05-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110511,2011-05-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110512,2011-05-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110513,2011-05-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110514,2011-05-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110515,2011-05-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110516,2011-05-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110517,2011-05-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110518,2011-05-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110519,2011-05-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110520,2011-05-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110521,2011-05-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110522,2011-05-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110523,2011-05-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110524,2011-05-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110525,2011-05-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110526,2011-05-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110527,2011-05-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110528,2011-05-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110529,2011-05-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110530,2011-05-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110531,2011-05-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110601,2011-06-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110602,2011-06-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110603,2011-06-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110604,2011-06-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110605,2011-06-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110606,2011-06-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110607,2011-06-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110608,2011-06-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110609,2011-06-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110610,2011-06-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110611,2011-06-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110612,2011-06-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110613,2011-06-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110614,2011-06-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110615,2011-06-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110616,2011-06-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110617,2011-06-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110618,2011-06-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110619,2011-06-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110620,2011-06-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110621,2011-06-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110622,2011-06-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110623,2011-06-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110624,2011-06-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110627,2011-06-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110628,2011-06-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110629,2011-06-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110630,2011-06-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110701,2011-07-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110702,2011-07-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110703,2011-07-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110704,2011-07-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110705,2011-07-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110706,2011-07-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20110707,2011-07-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111101,2011-11-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111102,2011-11-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111103,2011-11-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111104,2011-11-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111105,2011-11-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111106,2011-11-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111107,2011-11-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111108,2011-11-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111109,2011-11-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111110,2011-11-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111111,2011-11-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111112,2011-11-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111113,2011-11-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111114,2011-11-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111115,2011-11-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111116,2011-11-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111117,2011-11-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111118,2011-11-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111119,2011-11-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111120,2011-11-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111121,2011-11-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111122,2011-11-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111123,2011-11-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111124,2011-11-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111125,2011-11-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111126,2011-11-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111127,2011-11-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111128,2011-11-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111129,2011-11-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111130,2011-11-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111201,2011-12-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111202,2011-12-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111203,2011-12-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111204,2011-12-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111205,2011-12-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111206,2011-12-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111207,2011-12-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111208,2011-12-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111209,2011-12-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111210,2011-12-10
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111211,2011-12-11
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111212,2011-12-12
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111213,2011-12-13
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111214,2011-12-14
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111215,2011-12-15
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111216,2011-12-16
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111217,2011-12-17
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111218,2011-12-18
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111219,2011-12-19
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111220,2011-12-20
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111221,2011-12-21
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111222,2011-12-22
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111223,2011-12-23
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111224,2011-12-24
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111225,2011-12-25
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111226,2011-12-26
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111227,2011-12-27
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111228,2011-12-28
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111229,2011-12-29
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111230,2011-12-30
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20111231,2011-12-31
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120101,2012-01-01
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120102,2012-01-02
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120103,2012-01-03
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120104,2012-01-04
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120105,2012-01-05
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120106,2012-01-06
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120107,2012-01-07
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120108,2012-01-08
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120109,2012-01-09
http://cdec.water.ca.gov/reportapp/javareports?name=PAGE6.20120110,2012-01-10
